股票代码,实际披露日,PE_TTM,PB_MRQ,评分日期,数据来源,来源等级
601728,2023-05-30,19.36,1.25,2023-05-30,AKShare/百度股市通历史估值,公开
601728,2023-06-01,19.94,1.29,2023-06-01,AKShare/百度股市通历史估值,公开
601728,2023-06-03,19.94,1.29,2023-06-03,AKShare/百度股市通历史估值,公开
601728,2023-06-05,19.85,1.28,2023-06-05,AKShare/百度股市通历史估值,公开
601728,2023-06-07,19.75,1.27,2023-06-07,AKShare/百度股市通历史估值,公开
601728,2023-06-09,20.95,1.35,2023-06-09,AKShare/百度股市通历史估值,公开
601728,2023-06-11,20.95,1.35,2023-06-11,AKShare/百度股市通历史估值,公开
601728,2023-06-13,19.94,1.29,2023-06-13,AKShare/百度股市通历史估值,公开
601728,2023-06-15,19.33,1.25,2023-06-15,AKShare/百度股市通历史估值,公开
601728,2023-06-17,19.23,1.24,2023-06-17,AKShare/百度股市通历史估值,公开
601728,2023-06-19,19.65,1.27,2023-06-19,AKShare/百度股市通历史估值,公开
601728,2023-06-21,18.3,1.18,2023-06-21,AKShare/百度股市通历史估值,公开
601728,2023-06-23,18.3,1.18,2023-06-23,AKShare/百度股市通历史估值,公开
601728,2023-06-25,18.3,1.18,2023-06-25,AKShare/百度股市通历史估值,公开
601728,2023-06-27,18.52,1.19,2023-06-27,AKShare/百度股市通历史估值,公开
601728,2023-06-29,18.3,1.18,2023-06-29,AKShare/百度股市通历史估值,公开
601728,2023-07-01,18.17,1.17,2023-07-01,AKShare/百度股市通历史估值,公开
601728,2023-07-03,18.52,1.19,2023-07-03,AKShare/百度股市通历史估值,公开
601728,2023-07-05,18.69,1.2,2023-07-05,AKShare/百度股市通历史估值,公开
601728,2023-07-07,18.49,1.19,2023-07-07,AKShare/百度股市通历史估值,公开
